# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   89       2.846360240746e-13       8.815975787796e-14      -1.455038947793e-15       0.000000000000e+00       1.602833407744e-11       1.417487320378e-12      -1.195830812967e-14 
   90       2.791608845081e-13       9.040732844812e-14      -1.306087519409e-15       0.000000000000e+00       1.558121240644e-11       1.377481968084e-12      -1.177902156591e-14 
   91       2.739929904110e-13       9.265496079914e-14      -1.164980545105e-15       0.000000000000e+00       1.515036071799e-11       1.339040246513e-12      -1.156463977565e-14 
   92       2.690813540095e-13       9.490123560798e-14      -1.031442612241e-15       0.000000000000e+00       1.473419066388e-11       1.301991222497e-12      -1.132083944029e-14 
   93       2.643783106354e-13       9.714463025312e-14      -9.051991207729e-16       0.000000000000e+00       1.433120676972e-11       1.266174508218e-12      -1.105334366886e-14 
   94       2.598719263541e-13       9.938317698209e-14      -7.862275529581e-16       0.000000000000e+00       1.394122300170e-11       1.231565446597e-12      -1.076618194650e-14 
   95       2.555580866996e-13       1.016147557449e-13      -6.745391229359e-16       0.000000000000e+00       1.356431199407e-11       1.198167075372e-12      -1.046319839436e-14 
   96       2.514305716637e-13       1.038371977790e-13      -5.701004604877e-16       0.000000000000e+00       1.320043036570e-11       1.165971634529e-12      -1.014859142823e-14 
   97       2.474809803001e-13       1.060482855580e-13      -4.728319801835e-16       0.000000000000e+00       1.284941427574e-11       1.134960156981e-12      -9.826922992716e-15 
   98       2.436986553287e-13       1.082457527406e-13      -3.826062505296e-16       0.000000000000e+00       1.251097497936e-11       1.105102059265e-12      -9.503127795441e-15 
   99       2.400706077394e-13       1.104272841192e-13      -2.992463631150e-16       0.000000000000e+00       1.218469438343e-11       1.076354732221e-12      -9.182522541229e-15 
  100       2.365814413968e-13       1.125905155689e-13      -2.225243017588e-16       0.000000000000e+00       1.187002060228e-11       1.048663131684e-12      -8.870815166290e-15 
  101       2.332132776437e-13       1.147330339962e-13      -1.521593116567e-16       0.000000000000e+00       1.156626351333e-11       1.021959369168e-12      -8.574114072410e-15 
  102       2.299456799060e-13       1.168523772878e-13      -8.781626852859e-17       0.000000000000e+00       1.127259031285e-11       9.961623025574e-13      -8.298937361136e-15 
  103       2.267555782963e-13       1.189460342596e-13      -2.910404776492e-17       0.000000000000e+00       1.098802107167e-11       9.711771267887e-13      -8.052222067966e-15 
  104       2.236218439751e-13       1.210115601636e-13       2.435778685568e-17       0.000000000000e+00       1.071165086833e-11       9.469165722222e-13      -7.839724518305e-15 
  105       2.205398783727e-13       1.230469410908e-13       7.272514460562e-17       0.000000000000e+00       1.044335993528e-11       9.233686426257e-13      -7.660955407251e-15 
  106       2.175088633738e-13       1.250502789279e-13       1.161172657977e-16       0.000000000000e+00       1.018319160423e-11       9.005373071253e-13      -7.513574552940e-15 
  107       2.145272635429e-13       1.270196813979e-13       1.546833313064e-16       0.000000000000e+00       9.931132364300e-12       8.784215398520e-13      -7.394930333057e-15 
  108       2.115928018249e-13       1.289532632798e-13       1.886033426563e-16       0.000000000000e+00       9.687109907582e-12       8.570151480760e-13      -7.302051239037e-15 
  109       2.087024352451e-13       1.308491476263e-13       2.180890021105e-16       0.000000000000e+00       9.450991174702e-12       8.363066003406e-13      -7.231637430271e-15 
  110       2.058523306101e-13       1.327054669832e-13       2.433845927595e-16       0.000000000000e+00       9.222580400397e-12       8.162788545966e-13      -7.180052288319e-15 
  111       2.030378402078e-13       1.345203646077e-13       2.647678586094e-16       0.000000000000e+00       9.001617159084e-12       7.969091863367e-13      -7.143313971111e-15 
  112       2.002534775081e-13       1.362919956870e-13       2.825508846704e-16       0.000000000000e+00       8.787774410429e-12       7.781690167293e-13      -7.117086967156e-15 
  113       1.974928928628e-13       1.380185285574e-13       2.970809770456e-16       0.000000000000e+00       8.580656544918e-12       7.600237407530e-13      -7.096673649750e-15 
  114       1.947488492066e-13       1.396981459225e-13       3.087415430193e-16       0.000000000000e+00       8.379797429428e-12       7.424325553306e-13      -7.077005831179e-15 
  115       1.920131977571e-13       1.413290460724e-13       3.179529711454e-16       0.000000000000e+00       8.184658452792e-12       7.253482874635e-13      -7.052636316931e-15 
  116       1.892789646198e-13       1.429094761961e-13       3.251008857914e-16       0.000000000000e+00       7.994746607040e-12       7.087275534893e-13      -7.018851621442e-15 
  117       1.865469503606e-13       1.444378343106e-13       3.303091332752e-16       0.000000000000e+00       7.809989196608e-12       6.925630055696e-13      -6.975181649896e-15 
  118       1.838198909211e-13       1.459125820709e-13       3.336407193238e-16       0.000000000000e+00       7.630401228628e-12       6.768547012776e-13      -6.922302853864e-15 
  119       1.811004129346e-13       1.473322152705e-13       3.351682003480e-16       0.000000000000e+00       7.455968570256e-12       6.616000436327e-13      -6.860956702076e-15 
  120       1.783910280907e-13       1.486952653440e-13       3.349739213962e-16       0.000000000000e+00       7.286647055566e-12       6.467937005799e-13      -6.791951147631e-15 
  121       1.756941274999e-13       1.500003008697e-13       3.331502541065e-16       0.000000000000e+00       7.122361592436e-12       6.324275244683e-13      -6.716162095225e-15 
  122       1.730119760582e-13       1.512459290715e-13       3.297998346598e-16       0.000000000000e+00       6.963005269450e-12       6.184904715310e-13      -6.634534868359e-15 
  123       1.703467068109e-13       1.524307973221e-13       3.250358017327e-16       0.000000000000e+00       6.808438462787e-12       6.049685213642e-13      -6.548085676565e-15 
  124       1.677003153177e-13       1.535535946449e-13       3.189820344504e-16       0.000000000000e+00       6.658487943111e-12       5.918445964063e-13      -6.457903082616e-15 
  125       1.650746540167e-13       1.546130532165e-13       3.117733903392e-16       0.000000000000e+00       6.512945982473e-12       5.790984814172e-13      -6.365149469752e-15 
  126       1.624714265894e-13       1.556079498695e-13       3.035559432797e-16       0.000000000000e+00       6.371569461194e-12       5.667067429576e-13      -6.271062508893e-15 
  127       1.598921823243e-13       1.565371075944e-13       2.944872214595e-16       0.000000000000e+00       6.234078974768e-12       5.546426488681e-13      -6.176956625855e-15 
  128       1.573383104821e-13       1.573993970427e-13       2.847364453261e-16       0.000000000000e+00       6.100157940746e-12       5.428760877486e-13      -6.084224468574e-15 
  129       1.548112041998e-13       1.581937870268e-13       2.744596952721e-16       0.000000000000e+00       5.969520635950e-12       5.313801508179e-13      -5.994068482183e-15 
  130       1.523127845028e-13       1.589194990947e-13       2.637218292954e-16       0.000000000000e+00       5.842126643793e-12       5.201518648754e-13      -5.906659224834e-15 
  131       1.498450233950e-13       1.595758728306e-13       2.525664094187e-16       0.000000000000e+00       5.717988353813e-12       5.091935921906e-13      -5.821887061021e-15 
  132       1.474097750933e-13       1.601623202119e-13       2.410400621132e-16       0.000000000000e+00       5.597103744208e-12       4.985065394777e-13      -5.739623317493e-15 
  133       1.450087716047e-13       1.606783274622e-13       2.291925368577e-16       0.000000000000e+00       5.479455981970e-12       4.880907250478e-13      -5.659719819228e-15 
  134       1.426436183042e-13       1.611234569047e-13       2.170767646976e-16       0.000000000000e+00       5.365013023014e-12       4.779449459623e-13      -5.582008425397e-15 
  135       1.403157895126e-13       1.614973488144e-13       2.047489168045e-16       0.000000000000e+00       5.253727212316e-12       4.680667451853e-13      -5.506300565334e-15 
  136       1.380266240735e-13       1.617997232723e-13       1.922684630348e-16       0.000000000000e+00       5.145534884043e-12       4.584523787366e-13      -5.432386774502e-15 
  137       1.357773209316e-13       1.620303820173e-13       1.796982304895e-16       0.000000000000e+00       5.040355961690e-12       4.490967828443e-13      -5.360036230467e-15 
  138       1.335689347098e-13       1.621892103003e-13       1.671044620728e-16       0.000000000000e+00       4.938093558211e-12       4.399935410979e-13      -5.288996288857e-15 
  139       1.314023712871e-13       1.622761787365e-13       1.545568750514e-16       0.000000000000e+00       4.838633576152e-12       4.311348516010e-13      -5.218992019340e-15 
  140       1.292783833759e-13       1.622913451590e-13       1.421287196138e-16       0.000000000000e+00       4.741844307786e-12       4.225114941238e-13      -5.149725741584e-15 
  141       1.271975661001e-13       1.622348564713e-13       1.298968374294e-16       0.000000000000e+00       4.647576035244e-12       4.141127972564e-13      -5.080876561232e-15 
  142       1.251603525723e-13       1.621069505010e-13       1.179417202078e-16       0.000000000000e+00       4.555660630653e-12       4.059266055613e-13      -5.012099905865e-15 
  143       1.231670094716e-13       1.619079578523e-13       1.063475682574e-16       0.000000000000e+00       4.465911156265e-12       3.979392467262e-13      -4.943027060972e-15 
  144       1.212177299222e-13       1.616383152785e-13       9.518831351870e-17       0.000000000000e+00       4.378161055009e-12       3.901384291267e-13      -4.873341666073e-15 
  145       1.193129317862e-13       1.612986033719e-13       8.448401204034e-17       0.000000000000e+00       4.292386920818e-12       3.825223258099e-13      -4.803018682262e-15 
  146       1.174529805090e-13       1.608895161296e-13       7.424024368910e-17       0.000000000000e+00       4.208597128032e-12       3.750913277980e-13      -4.732108211240e-15 
  147       1.156380906292e-13       1.604118516700e-13       6.446173972923e-17       0.000000000000e+00       4.126793156999e-12       3.678451782308e-13      -4.660660629087e-15 
  148       1.138683219158e-13       1.598665141522e-13       5.515236071764e-17       0.000000000000e+00       4.046969421743e-12       3.607829563604e-13      -4.588726564539e-15 
  149       1.121435755051e-13       1.592545156953e-13       4.631507439910e-17       0.000000000000e+00       3.969113097627e-12       3.539030615450e-13      -4.516356877253e-15 
  150       1.104635900369e-13       1.585769782976e-13       3.795193360147e-17       0.000000000000e+00       3.893203949015e-12       3.472031972432e-13      -4.443602636071e-15 
  151       1.088279377924e-13       1.578351357562e-13       3.006405413089e-17       0.000000000000e+00       3.819214156942e-12       3.406803550085e-13      -4.370515097294e-15 
  152       1.072360208297e-13       1.570303355855e-13       2.265159266701e-17       0.000000000000e+00       3.747108146775e-12       3.343307984833e-13      -4.297145682946e-15 
  153       1.056870671216e-13       1.561640409373e-13       1.571372465821e-17       0.000000000000e+00       3.676842415876e-12       3.281500473931e-13      -4.223545959045e-15 
  154       1.041801266922e-13       1.552378325195e-13       9.248622216787e-18       0.000000000000e+00       3.608365361271e-12       3.221328615411e-13      -4.149767613867e-15 
  155       1.027140677533e-13       1.542534105156e-13       3.253432014174e-18       0.000000000000e+00       3.541617107311e-12       3.162732248020e-13      -4.075862436217e-15 
  156       1.012875728417e-13       1.532125965040e-13      -2.275746823832e-18       0.000000000000e+00       3.476529333339e-12       3.105643291163e-13      -4.001882293697e-15 
  157       9.989913495571e-14       1.521173353770e-13      -7.343884821871e-18       0.000000000000e+00       3.413025101352e-12       3.049985584850e-13      -3.927879110969e-15 
  158       9.854705369217e-14       1.509696972605e-13      -1.195704425981e-17       0.000000000000e+00       3.351018683666e-12       2.995674729634e-13      -3.853904848033e-15 
  159       9.722943138310e-14       1.497718794328e-13      -1.612240127751e-17       0.000000000000e+00       3.290415390585e-12       2.942617926551e-13      -3.780011478483e-15 
  160       9.594416923258e-14       1.485262082442e-13      -1.984826797965e-17       0.000000000000e+00       3.231111398057e-12       2.890713817071e-13      -3.706250967785e-15 
  161       9.468934371333e-14       1.472350876682e-13      -2.314394455056e-17       0.000000000000e+00       3.173015018227e-12       2.839872798132e-13      -3.632673284447e-15 
  162       9.346438127261e-14       1.459008358143e-13      -2.601921449586e-17       0.000000000000e+00       3.116112986701e-12       2.790080322180e-13      -3.559320281534e-15 
  163       9.226898060917e-14       1.445258375584e-13      -2.848484680158e-17       0.000000000000e+00       3.060409735168e-12       2.741338915089e-13      -3.486231230028e-15 
  164       9.110273965975e-14       1.431125982706e-13      -3.055278306256e-17       0.000000000000e+00       3.005906402649e-12       2.693648139191e-13      -3.413444706718e-15 
  165       8.996515348546e-14       1.416637454891e-13      -3.223615880507e-17       0.000000000000e+00       2.952600761822e-12       2.647004527427e-13      -3.340998563421e-15 
  166       8.885561215809e-14       1.401820305939e-13      -3.354932480956e-17       0.000000000000e+00       2.900487145338e-12       2.601401517490e-13      -3.268929896192e-15 
  167       8.777339864644e-14       1.386703304804e-13      -3.450786843329e-17       0.000000000000e+00       2.849556372143e-12       2.556829385971e-13      -3.197275014548e-15 
  168       8.671768670270e-14       1.371316492330e-13      -3.512863493308e-17       0.000000000000e+00       2.799795673798e-12       2.513275182505e-13      -3.126069410685e-15 
  169       8.568753874877e-14       1.355691197993e-13      -3.542974878793e-17       0.000000000000e+00       2.751188620802e-12       2.470722663915e-13      -3.055347728692e-15 
  170       8.468190376258e-14       1.339860056634e-13      -3.543063502174e-17       0.000000000000e+00       2.703715048909e-12       2.429152228362e-13      -2.985143733773e-15 
