# dimensionless [l(l+1)/2pi] C_l's for scalar adiabatic (AD) mode
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.645459201452e-10       7.592708601582e-15       2.384757196108e-13       0.000000000000e+00       9.045763226471e-11       9.746273957249e-12      -8.375038876734e-15 
   41       1.669398497044e-10       8.241967720579e-15       2.289156962425e-13       0.000000000000e+00       8.598225681062e-11       9.307186451459e-12      -6.453009942473e-15 
   42       1.693435719522e-10       8.929678634230e-15       2.182866903567e-13       0.000000000000e+00       8.179661915083e-11       8.892751996508e-12      -5.746068152141e-15 
   43       1.717661853448e-10       9.655429332288e-15       2.064936251841e-13       0.000000000000e+00       7.788963978943e-11       8.503658856023e-12      -6.014808743972e-15 
   44       1.742147229445e-10       1.041849880804e-14       1.934229874595e-13       0.000000000000e+00       7.423293521598e-11       8.139267772820e-12      -6.948234317613e-15 
   45       1.766938286053e-10       1.121812981505e-14       1.789478624313e-13       0.000000000000e+00       7.079096264597e-11       7.798039836626e-12      -8.207670191754e-15 
   46       1.792052831913e-10       1.205448804121e-14       1.629479513019e-13       0.000000000000e+00       6.755831745255e-11       7.479241619817e-12      -9.584981239988e-15 
   47       1.817478941520e-10       1.292795817086e-14       1.452932879226e-13       0.000000000000e+00       6.453124267901e-11       7.181555636287e-12      -1.088384909095e-14 
   48       1.843172898765e-10       1.383887578532e-14       1.258374685339e-13       0.000000000000e+00       6.169637906231e-11       6.902501797396e-12      -1.187362467229e-14 
   49       1.869056558550e-10       1.478752560906e-14       1.044166950319e-13       0.000000000000e+00       5.903005092459e-11       6.638354477261e-12      -1.228753235370e-14 
   50       1.895049383577e-10       1.577414190671e-14       8.089445372648e-14       0.000000000000e+00       5.650539855614e-11       6.385223713530e-12      -1.190792893073e-14 
   51       1.921180927499e-10       1.679891387010e-14       5.531206843852e-14       0.000000000000e+00       5.411771445890e-11       6.142837202500e-12      -1.085352983944e-14 
   52       1.947504323449e-10       1.786197866191e-14       2.777735956700e-14       0.000000000000e+00       5.186474995941e-11       5.911641526083e-12      -9.367043002011e-15 
   53       1.974063294693e-10       1.896341777915e-14      -1.576257121206e-15       0.000000000000e+00       4.973913311245e-11       5.691700256151e-12      -7.737174379589e-15 
   54       2.000891148025e-10       2.010325540058e-14      -3.258857967196e-14       0.000000000000e+00       4.772802383902e-11       5.482665802663e-12      -6.300928813722e-15 
   55       2.028011291763e-10       2.128146945320e-14      -6.511111224234e-14       0.000000000000e+00       4.581703263403e-11       5.283976684410e-12      -5.364724664075e-15 
   56       2.055441246494e-10       2.249803181698e-14      -9.913646781440e-14       0.000000000000e+00       4.400390672379e-11       5.095571222473e-12      -4.939518234134e-15 
