# dimensionless [l(l+1)/2pi] C_l's for adiabatic decaying scalar (ADDCS) mode
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   62       5.407299855982e-11       3.717844686464e-16      -3.408781157446e-14       0.000000000000e+00       8.032140532474e-12       1.061254783657e-12       1.409784384670e-15 
   63       5.496460390429e-11       3.761632721233e-16      -3.872870490890e-14       0.000000000000e+00       7.717655453982e-12       1.025142521155e-12       1.215012591583e-15 
   64       5.586276554306e-11       3.856479363350e-16      -4.381101304525e-14       0.000000000000e+00       7.419422478883e-12       9.907002933119e-13       1.031850523340e-15 
   65       5.676724483546e-11       4.007059821205e-16      -4.933855693417e-14       0.000000000000e+00       7.136651090755e-12       9.578575396329e-13       8.611011144747e-16 
   66       5.767764429405e-11       4.218171443080e-16      -5.531325608077e-14       0.000000000000e+00       6.868138321580e-12       9.264994976380e-13       7.034838970984e-16 
   67       5.859339796097e-11       4.494732444472e-16      -6.173503476357e-14       0.000000000000e+00       6.612247822899e-12       8.964649174117e-13       5.596289853204e-16 
   68       5.951394024227e-11       4.841370211956e-16      -6.860210628715e-14       0.000000000000e+00       6.367336764354e-12       8.675907079564e-13       4.297584058253e-16 
   69       6.043927364769e-11       5.261092189914e-16      -7.591210225179e-14       0.000000000000e+00       6.133183758141e-12       8.398614899229e-13       3.126685551575e-16 
   70       6.136949933030e-11       5.756342156786e-16      -8.366100468248e-14       0.000000000000e+00       5.909814001555e-12       8.132863797541e-13       2.065298075304e-16 
   71       6.230464383854e-11       6.329375261363e-16      -9.184270563626e-14       0.000000000000e+00       5.697067744256e-12       7.878536734172e-13       1.091671652359e-16 
   72       6.324465405689e-11       6.982246253350e-16      -1.004489230894e-13       0.000000000000e+00       5.494590812814e-12       7.635297612570e-13       1.804624680174e-17 
   73       6.418939214638e-11       7.716797713917e-16      -1.094691168247e-13       0.000000000000e+00       5.301825135251e-12       7.402580428491e-13      -6.974072485108e-17 
   74       6.513863048519e-11       8.534648286261e-16      -1.188904043188e-13       0.000000000000e+00       5.117999265580e-12       7.179578418534e-13      -1.574889342512e-16 
   75       6.609204660929e-11       9.437180906161e-16      -1.286974766292e-13       0.000000000000e+00       4.942118908346e-12       6.965233208677e-13      -2.488949852192e-16 
   76       6.704930923314e-11       1.042529170077e-15      -1.388739003777e-13       0.000000000000e+00       4.773208034914e-12       6.758523069363e-13      -3.469959084603e-16 
   77       6.801036560571e-11       1.149860983823e-15      -1.494064837347e-13       0.000000000000e+00       4.611103939412e-12       6.559412353497e-13      -4.507318439718e-16 
   78       6.897519760677e-11       1.265611337024e-15      -1.602815574760e-13       0.000000000000e+00       4.455790623665e-12       6.368056282513e-13      -5.577790917138e-16 
   79       6.994373217525e-11       1.389633953562e-15      -1.714836047289e-13       0.000000000000e+00       4.307156800690e-12       6.184512557552e-13      -6.655616068908e-16 
   80       7.091583811750e-11       1.521736808318e-15      -1.829952052818e-13       0.000000000000e+00       4.164991557819e-12       6.008736641418e-13      -7.712429679608e-16 
   81       7.189132291554e-11       1.661680459463e-15      -1.947969798953e-13       0.000000000000e+00       4.028980019833e-12       5.840577040537e-13      -8.717183446452e-16 
