# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  131       1.085090638959e-09       2.327266023665e-13      -1.059251241218e-11       0.000000000000e+00       1.081631170029e-11       1.866805573248e-12      -9.941985934988e-15 
  132       1.094591504375e-09       2.336001056760e-13      -1.067663866551e-11       0.000000000000e+00       1.058184821656e-11       1.834839125358e-12      -9.798081877266e-15 
  133       1.104067409622e-09       2.343484692637e-13      -1.075554838357e-11       0.000000000000e+00       1.035379334816e-11       1.803635184851e-12      -9.657809675798e-15 
  134       1.113516062030e-09       2.349713923970e-13      -1.082911170169e-11       0.000000000000e+00       1.013208030603e-11       1.773186499988e-12      -9.520885530408e-15 
  135       1.122935047662e-09       2.354687541932e-13      -1.089720084776e-11       0.000000000000e+00       9.916611588874e-12       1.743481814463e-12      -9.386991617723e-15 
  136       1.132321828271e-09       2.358406178339e-13      -1.095969023201e-11       0.000000000000e+00       9.707258199107e-12       1.714505763585e-12      -9.255775318445e-15 
  137       1.141673738265e-09       2.360872347792e-13      -1.101645653677e-11       0.000000000000e+00       9.503858858795e-12       1.686238770451e-12      -9.126848444616e-15 
  138       1.150987981668e-09       2.362090489816e-13      -1.106737880619e-11       0.000000000000e+00       9.306219225628e-12       1.658656942129e-12      -8.999786466886e-15 
  139       1.160261629077e-09       2.362067011000e-13      -1.111233853602e-11       0.000000000000e+00       9.114111108875e-12       1.631731965836e-12      -8.874127741780e-15 
  140       1.169491614625e-09       2.360810327140e-13      -1.115121976337e-11       0.000000000000e+00       8.927271685339e-12       1.605431005114e-12      -8.749372738967e-15 
  141       1.178674732942e-09       2.358330905379e-13      -1.118390915645e-11       0.000000000000e+00       8.745402715317e-12       1.579716596011e-12      -8.624983268525e-15 
  142       1.187807636116e-09       2.354641306346e-13      -1.121029610434e-11       0.000000000000e+00       8.568169758554e-12       1.554546543258e-12      -8.500381708209e-15 
  143       1.196886830653e-09       2.349756226302e-13      -1.123027280671e-11       0.000000000000e+00       8.395201390203e-12       1.529873816447e-12      -8.374950230721e-15 
  144       1.205908941941e-09       2.343692677163e-13      -1.124373571289e-11       0.000000000000e+00       8.226166529735e-12       1.505656642995e-12      -8.248160282570e-15 
  145       1.214871543443e-09       2.336470457638e-13      -1.125058980922e-11       0.000000000000e+00       8.061016674968e-12       1.481890127639e-12      -8.119977038527e-15 
  146       1.223772403859e-09       2.328111808865e-13      -1.125074492697e-11       0.000000000000e+00       7.899766169819e-12       1.458577567349e-12      -7.990493537662e-15 
  147       1.232609225467e-09       2.318641323249e-13      -1.124411452762e-11       0.000000000000e+00       7.742415903584e-12       1.435720489644e-12      -7.859803988262e-15 
  148       1.241379642624e-09       2.308085987391e-13      -1.123061580042e-11       0.000000000000e+00       7.588952975824e-12       1.413318607367e-12      -7.728003743665e-15 
  149       1.250081220269e-09       2.296475225022e-13      -1.121016975987e-11       0.000000000000e+00       7.439350361248e-12       1.391369773470e-12      -7.595189278105e-15 
  150       1.258711452412e-09       2.283840939939e-13      -1.118270134324e-11       0.000000000000e+00       7.293566574594e-12       1.369869935794e-12      -7.461458162549e-15 
  151       1.267267760639e-09       2.270217558937e-13      -1.114813950807e-11       0.000000000000e+00       7.151545335512e-12       1.348813091848e-12      -7.326909040540e-15 
  152       1.275747492609e-09       2.255642074742e-13      -1.110641732969e-11       0.000000000000e+00       7.013215233444e-12       1.328191243591e-12      -7.191641604030e-15 
